"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","QGDP","TOT","PC_CHGPY","Q","1966-Q2",5.625371,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1966-Q3",3.81909,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1966-Q4",4.274241,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1967-Q1",1.930249,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1967-Q2",2.930031,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1967-Q3",1.969746,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1967-Q4",2.697596,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1968-Q1",3.091997,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1968-Q2",3.425737,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1968-Q3",5.997559,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1968-Q4",5.252433,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1969-Q1",4.950315,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1969-Q2",5.686384,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1969-Q3",6.303681,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1969-Q4",6.432192,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1970-Q1",7.395608,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1970-Q2",8.132039,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1970-Q3",7.635446,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1970-Q4",7.874499,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1971-Q1",6.057113,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1971-Q2",5.606185,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1971-Q3",5.2625,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1971-Q4",3.592102,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1972-Q1",6.783443,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1972-Q2",4.491844,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1972-Q3",4.233419,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1972-Q4",9.334166,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1973-Q1",4.384872,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1973-Q2",6.56168,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1973-Q3",5.557917,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1973-Q4",3.137523,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1974-Q1",6.729986,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1974-Q2",4.148175,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1974-Q3",4.218952,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1974-Q4",0.811035,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-1.044334,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1975-Q2",-1.649343,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1975-Q3",-1.165648,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1975-Q4",2.436948,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1976-Q1",1.922441,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1976-Q2",4.884411,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1976-Q3",6.271509,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1976-Q4",5.21831,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1977-Q1",5.799577,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1977-Q2",5.363639,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1977-Q3",3.323849,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1977-Q4",4.285986,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1978-Q1",-0.463073,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1978-Q2",-0.013272,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1978-Q3",0.328067,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1978-Q4",-1.28061,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1979-Q1",5.628107,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1979-Q2",5.010548,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1979-Q3",5.24197,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1979-Q4",5.935876,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1980-Q1",4.645218,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1980-Q2",2.229749,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1980-Q3",1.866625,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1980-Q4",0.586043,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-1.167911,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1981-Q2",0.884962,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1981-Q3",0.292267,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1981-Q4",-0.395863,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1982-Q1",2.333177,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1982-Q2",1.610947,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1982-Q3",1.612749,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1982-Q4",2.079607,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1983-Q1",1.26471,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1983-Q2",2.289663,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1983-Q3",3.217143,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1983-Q4",4.446017,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1984-Q1",1.833783,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1984-Q2",-0.191219,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1984-Q3",-0.110558,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1984-Q4",-0.173153,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1985-Q1",1.645621,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1985-Q2",2.527669,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1985-Q3",3.101202,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1985-Q4",1.705435,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1986-Q1",2.12456,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1986-Q2",3.199522,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1986-Q3",1.772823,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1986-Q4",2.273968,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1987-Q1",0.502854,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1987-Q2",1.053911,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1987-Q3",2.198413,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1987-Q4",2.950219,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1988-Q1",2.786002,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1988-Q2",2.857013,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1988-Q3",3.310558,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1988-Q4",3.692927,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1989-Q1",5.614201,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1989-Q2",4.204238,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1989-Q3",3.351256,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1989-Q4",3.470861,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1990-Q1",3.890823,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1990-Q2",4.513795,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1990-Q3",4.51096,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1990-Q4",3.874772,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1991-Q1",3.321035,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1991-Q2",3.151374,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1991-Q3",3.440628,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1991-Q4",3.366739,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1992-Q1",3.049532,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1992-Q2",2.607367,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1992-Q3",1.562126,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.639191,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1993-Q1",0.014421,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1993-Q2",0.105377,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1993-Q3",1.046061,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1993-Q4",2.064826,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1994-Q1",2.63878,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1994-Q2",2.232272,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.118103,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1994-Q4",2.774575,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1995-Q1",3.301824,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1995-Q2",3.561503,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.863686,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1995-Q4",1.84337,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1996-Q1",1.806711,
"AUT","QGDP","TOT","PC_CHGPY","Q","1996-Q2",2.112297,
"AUT","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.107233,
"AUT","QGDP","TOT","PC_CHGPY","Q","1996-Q4",2.111915,
"AUT","QGDP","TOT","PC_CHGPY","Q","1997-Q1",1.821755,
"AUT","QGDP","TOT","PC_CHGPY","Q","1997-Q2",1.421616,
"AUT","QGDP","TOT","PC_CHGPY","Q","1997-Q3",2.428887,
"AUT","QGDP","TOT","PC_CHGPY","Q","1997-Q4",3.274378,
"AUT","QGDP","TOT","PC_CHGPY","Q","1998-Q1",3.641146,
"AUT","QGDP","TOT","PC_CHGPY","Q","1998-Q2",4.469821,
"AUT","QGDP","TOT","PC_CHGPY","Q","1998-Q3",3.458093,
"AUT","QGDP","TOT","PC_CHGPY","Q","1998-Q4",2.648361,
"AUT","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.798029,
"AUT","QGDP","TOT","PC_CHGPY","Q","1999-Q2",2.635917,
"AUT","QGDP","TOT","PC_CHGPY","Q","1999-Q3",3.80472,
"AUT","QGDP","TOT","PC_CHGPY","Q","1999-Q4",4.285786,
"AUT","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.305028,
"AUT","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.139352,
"AUT","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.325719,
"AUT","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.341889,
"AUT","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.161514,
"AUT","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.248327,
"AUT","QGDP","TOT","PC_CHGPY","Q","2001-Q3",0.836408,
"AUT","QGDP","TOT","PC_CHGPY","Q","2001-Q4",0.312379,
"AUT","QGDP","TOT","PC_CHGPY","Q","2002-Q1",1.111822,
"AUT","QGDP","TOT","PC_CHGPY","Q","2002-Q2",1.570547,
"AUT","QGDP","TOT","PC_CHGPY","Q","2002-Q3",1.819006,
"AUT","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.633118,
"AUT","QGDP","TOT","PC_CHGPY","Q","2003-Q1",1.079209,
"AUT","QGDP","TOT","PC_CHGPY","Q","2003-Q2",0.878561,
"AUT","QGDP","TOT","PC_CHGPY","Q","2003-Q3",0.892929,
"AUT","QGDP","TOT","PC_CHGPY","Q","2003-Q4",1.061667,
"AUT","QGDP","TOT","PC_CHGPY","Q","2004-Q1",2.212645,
"AUT","QGDP","TOT","PC_CHGPY","Q","2004-Q2",2.472363,
"AUT","QGDP","TOT","PC_CHGPY","Q","2004-Q3",2.756736,
"AUT","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.598459,
"AUT","QGDP","TOT","PC_CHGPY","Q","2005-Q1",1.612464,
"AUT","QGDP","TOT","PC_CHGPY","Q","2005-Q2",2.560194,
"AUT","QGDP","TOT","PC_CHGPY","Q","2005-Q3",2.384233,
"AUT","QGDP","TOT","PC_CHGPY","Q","2005-Q4",3.147033,
"AUT","QGDP","TOT","PC_CHGPY","Q","2006-Q1",3.892471,
"AUT","QGDP","TOT","PC_CHGPY","Q","2006-Q2",3.158155,
"AUT","QGDP","TOT","PC_CHGPY","Q","2006-Q3",3.707206,
"AUT","QGDP","TOT","PC_CHGPY","Q","2006-Q4",4.012924,
"AUT","QGDP","TOT","PC_CHGPY","Q","2007-Q1",3.735735,
"AUT","QGDP","TOT","PC_CHGPY","Q","2007-Q2",4.273899,
"AUT","QGDP","TOT","PC_CHGPY","Q","2007-Q3",3.447394,
"AUT","QGDP","TOT","PC_CHGPY","Q","2007-Q4",2.919329,
"AUT","QGDP","TOT","PC_CHGPY","Q","2008-Q1",3.551094,
"AUT","QGDP","TOT","PC_CHGPY","Q","2008-Q2",1.825386,
"AUT","QGDP","TOT","PC_CHGPY","Q","2008-Q3",0.975679,
"AUT","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.60118,
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-4.415334,
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-4.770117,
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-3.913506,
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.052402,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q1",-0.312308,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.251725,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q3",2.88877,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q4",2.476676,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q1",4.801696,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.299846,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q3",2.329802,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.837888,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q1",1.253889,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q2",0.398592,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q3",0.498489,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.259539,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-1.102007,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q2",0.050607,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q3",0.160869,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q4",0.722788,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q1",1.209007,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q2",0.696063,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q3",0.691964,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q4",0.496888,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q1",0.39919,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q2",1.051582,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q3",1.327965,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.123341,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.049655,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.820526,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.859578,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.713205,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.300386,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.732605,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.978129,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.481988,
"AUT","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.884989,
"AUT","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.306367,
"AUT","QGDP","TOT","PC_CHGPY","Q","2018-Q3",1.889353,
"AUT","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.190944,
"AUT","QGDP","TOT","PC_CHGPY","Q","2019-Q1",1.902371,
"AUT","QGDP","TOT","PC_CHGPY","Q","2019-Q2",1.70957,
"AUT","QGDP","TOT","PC_CHGPY","Q","2019-Q3",1.467133,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q1",7.420431,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q2",7.003863,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q3",6.094716,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q4",7.026229,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q1",5.539477,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q2",-0.446187,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q3",4.377165,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q4",5.959047,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q1",9.9184,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q2",9.782697,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q3",10.155499,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q4",6.999898,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q1",7.057912,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.555491,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q3",9.82764,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q4",14.257766,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q1",9.040519,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q2",12.658478,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q3",4.619956,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q4",3.004803,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q1",7.962114,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q2",14.353584,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q3",13.233259,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q4",12.364937,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q1",9.360136,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.190018,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q3",11.219109,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q4",10.754395,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q1",14.078728,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q2",13.230582,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q3",14.173729,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q4",11.353733,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q1",10.337125,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q2",12.367117,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q3",15.562035,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q4",19.602981,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q1",12.088319,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q2",12.570871,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q3",5.093564,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q4",10.618885,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q1",13.433933,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q2",12.182152,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q3",11.994019,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q4",4.784282,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q1",5.69885,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q2",5.308059,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q3",6.844113,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q4",10.673849,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q1",12.779838,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q2",13.952911,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q3",17.750961,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q4",14.730966,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q1",15.763658,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q2",10.655523,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q3",7.005632,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q4",5.069597,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q1",2.439597,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q2",7.596833,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q3",8.914474,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q4",12.46604,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q1",13.784104,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q2",14.301922,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q3",13.47658,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q4",11.040669,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q1",9.020162,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q2",9.412629,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q3",13.600166,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q4",16.768896,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q1",14.536449,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q2",12.485788,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q3",7.802233,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q4",8.824997,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q1",14.823663,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q2",12.100013,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q3",7.368067,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q4",0.912308,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q1",-2.811476,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q2",-3.957535,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.578657,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.511173,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q1",2.729918,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q2",5.644863,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q3",7.861931,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q4",12.537697,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q1",8.987146,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q2",8.803094,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q3",6.822501,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q4",8.508071,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q1",12.487667,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q2",13.16577,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q3",15.047352,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q4",12.266042,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q1",12.15724,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q2",11.650916,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q3",9.166721,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q4",8.959231,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q1",7.012901,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q2",7.15254,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q3",7.087171,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q4",9.699632,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q1",8.564919,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q2",10.359564,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q3",13.803921,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q4",12.031937,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q1",13.264167,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q2",14.475487,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q3",10.888797,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q4",11.409832,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q1",16.359731,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q2",8.404761,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q3",11.159141,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q4",11.922897,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q1",4.372643,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q2",7.99661,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q3",7.363919,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q4",8.341095,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q1",9.727322,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q2",10.154359,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q3",10.718355,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q4",8.691061,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q1",11.286461,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q2",10.939722,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q3",9.234795,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q4",10.032413,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q1",8.233123,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q2",7.404195,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q3",4.997152,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q4",4.215187,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q1",4.269253,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q2",6.359211,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q3",8.102617,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q4",8.61151,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q1",9.535556,
